id,status,age,sex,region,area,house_income,ind_income
8984,Retained,59,1,5,1,3330,1030
2901,Retained,73,0,2,1,1159,989
2913,Retained,89,0,2,1,1969,788
2866,Retained,86,0,2,1,2757,1969
2873,Retained,55,1,2,1,788,0
8922,Retained,51,0,5,1,2000,0
1889,Retained,69,0,2,2,988,788
1919,Retained,76,1,2,2,2364,788
1901,Retained,68,1,2,2,865,788
1920,Retained,55,0,2,2,549,0
1929,Retained,56,1,2,2,0,0
1934,Retained,65,1,2,2,2388,1200
1925,Retained,77,1,2,2,1181,1181
1979,Retained,62,0,2,2,340,0
1961,Retained,53,0,2,2,327,0
1975,Retained,77,0,2,2,788,788
1932,Retained,59,1,2,2,2238,788
1912,Retained,75,0,2,2,888,788
6644,Retained,50,1,3,1,1000,1000
1968,Retained,59,0,2,2,865,0
1947,Retained,76,0,2,2,2364,788
1933,Retained,75,0,2,2,2388,1188
6647,Retained,53,1,3,1,0,0
1981,Retained,69,1,2,2,1576,788
1936,Retained,67,0,2,2,2364,788
1973,Retained,63,1,2,2,1370,1300
1938,Retained,53,1,2,2,890,788
1896,Retained,60,0,2,1,314,0
1996,Retained,72,0,2,2,900,788
1987,Retained,53,1,2,2,790,720
1898,Retained,50,1,2,2,1040,788
1995,Retained,52,1,2,2,788,788
1982,Retained,88,1,2,2,788,788
1954,Retained,70,1,2,2,1250,788
2707,Retained,53,0,2,1,2800,800
6642,Retained,51,1,3,1,1120,0
1997,Retained,65,0,2,2,1648,788
5276,Retained,58,1,3,1,600,600
6645,Retained,53,1,3,1,1500,1500
6643,Retained,54,0,3,1,2037,0
1916,Retained,84,0,2,1,788,788
1918,Retained,68,1,2,1,788,788
1974,Retained,77,1,2,1,788,788
1944,Retained,62,1,2,1,1993,1993
1892,Retained,55,0,2,1,1648,788
1984,Retained,64,0,2,1,1756,788
1945,Retained,59,0,2,1,1660,780
1946,Retained,75,1,2,1,788,788
1950,Retained,71,0,2,1,2756,1575
1958,Retained,56,0,2,1,900,788
1899,Retained,53,0,2,1,694,0
1998,Retained,62,0,2,1,1576,788
1942,Retained,71,1,2,1,1646,788
6637,Retained,59,1,3,1,6375,2475
1948,Retained,60,1,2,1,1756,788
1949,Retained,57,0,2,1,1660,780
2715,Retained,67,1,2,1,3520,1760
2712,Retained,69,1,2,1,2060,880
2709,Retained,51,1,2,1,2050,0
1985,Retained,55,1,2,2,788,788
1980,Retained,58,1,2,2,3676,788
1910,Retained,62,0,2,2,1588,788
1894,Retained,51,0,2,2,1438,1080
1907,Retained,52,1,2,2,978,788
1911,Retained,63,0,2,2,1958,788
2000,Retained,59,0,2,2,1575,1575
1991,Retained,56,0,2,2,2312,788
1990,Retained,61,1,2,2,1646,788
1900,Retained,61,1,2,2,1716,820
1951,Retained,69,0,2,2,1800,788
1928,Retained,50,0,2,2,788,0
2701,Retained,66,1,2,1,2800,2800
2695,Retained,64,1,2,1,3637,2757
1952,Retained,66,1,2,2,1588,800
1993,Retained,62,0,2,2,3676,1688
1893,Retained,55,0,2,2,1576,788
5388,Retained,58,1,3,1,880,880
5360,Retained,56,1,3,1,11400,2900
5427,Retained,51,0,3,1,2700,1200
1941,Retained,74,0,2,1,1575,1575
1983,Retained,68,1,2,1,2364,788
1953,Retained,68,1,2,1,1748,788
1913,Retained,56,0,2,1,2500,2500
1927,Retained,57,0,2,1,788,788
1989,Retained,80,0,2,1,1647,1575
1940,Retained,78,1,2,1,1760,788
1908,Retained,72,0,2,1,788,788
1971,Retained,64,1,2,1,1688,788
1964,Retained,60,1,2,1,2976,1400
1939,Retained,62,0,2,1,1576,1576
1930,Retained,74,0,2,1,788,788
6639,Retained,53,0,3,1,10000,0
6638,Retained,55,1,3,1,5545,0
1914,Retained,65,0,2,1,2364,788
1890,Retained,56,1,2,1,147,0
5787,Retained,58,1,3,1,24200,16500
1978,Retained,63,0,2,1,1646,788
7716,Retained,51,0,4,1,0,0
1955,Retained,71,1,2,2,1648,788
1906,Retained,63,0,2,1,998,0
1970,Retained,81,0,2,1,1848,1048
1935,Retained,65,0,2,1,1646,788
1992,Retained,96,1,2,1,2356,788
1960,Retained,81,0,2,1,1575,1575
1966,Retained,105,0,2,1,865,788
1967,Retained,50,1,2,1,698,350
1963,Retained,58,0,2,1,788,788
1926,Retained,65,0,2,1,788,788
1897,Retained,78,0,2,1,1575,1575
1903,Retained,55,0,2,1,1621,0
1977,Retained,63,0,2,1,2364,788
2708,Retained,58,1,2,1,900,0
1931,Retained,62,0,2,1,2356,788
2705,Retained,50,1,2,1,1200,0
1921,Retained,62,0,2,1,1576,788
5852,Retained,54,1,3,1,4880,880
5848,Retained,64,1,3,1,3400,1000
1891,Retained,76,1,2,1,898,788
1924,Retained,77,1,2,1,2364,788
1909,Retained,61,0,2,1,788,788
1922,Retained,58,0,2,1,865,788
1999,Retained,63,0,2,1,3164,788
1902,Retained,52,1,2,1,1200,300
1923,Retained,81,1,2,1,1576,788
1976,Retained,69,0,2,1,1181,1181
1957,Retained,60,1,2,1,1576,788
1962,Retained,70,0,2,1,788,788
2700,Retained,52,1,2,1,880,0
2697,Retained,50,1,2,1,5520,2000
1943,Retained,71,0,2,1,1576,788
1905,Retained,53,0,2,1,1576,788
1915,Retained,57,0,2,1,780,0
1937,Retained,67,0,2,1,1576,788
1959,Retained,62,1,2,1,0,0
1904,Retained,90,0,2,1,798,788
1972,Retained,56,0,2,1,3988,3200
1917,Retained,57,0,2,1,1575,0
1969,Retained,57,1,2,1,2432,0
1956,Retained,50,0,2,1,1300,1300
1986,Retained,54,0,2,1,942,0
1994,Retained,56,0,2,1,2364,0
1965,Retained,87,0,2,1,1575,1575
1988,Retained,71,0,2,1,1676,788
1895,Retained,60,1,2,1,2537,0
5806,Retained,63,1,3,1,300,0
1195,Retained,60,1,2,1,788,0
1193,Retained,67,1,2,1,1726,788
1141,Retained,62,0,2,1,2909,0
1170,Retained,60,0,2,1,1039,200
1233,Retained,50,0,2,1,2160,0
1230,Retained,61,0,2,1,3000,3000
1228,Retained,60,1,2,1,3352,2442
1154,Retained,51,1,2,1,1009,800
1165,Retained,76,1,2,1,1440,1140
1226,Retained,89,1,2,1,3357,788
1166,Retained,53,0,2,1,5527,788
9067,Retained,50,1,5,1,3100,800
1206,Retained,65,0,2,1,788,788
1178,Retained,64,0,2,1,1726,788
1147,Retained,52,0,2,1,2909,788
1180,Retained,53,1,2,1,2160,1969
1210,Retained,62,1,2,1,3352,788
1220,Retained,76,0,2,1,1440,300
1224,Retained,51,0,2,1,941,350
1234,Retained,72,1,2,1,997,788
1227,Retained,53,0,2,1,0,0
1222,Retained,51,1,2,1,0,0
1215,Retained,52,1,2,1,120,0
1205,Retained,52,1,2,1,770,500
1197,Retained,64,0,2,1,112,0
1145,Retained,64,1,2,1,500,500
1202,Retained,67,0,2,1,788,788
1008,Retained,52,1,2,1,1185,1100
969,Retained,52,1,2,1,980,980
1155,Retained,56,1,2,1,1576,0
4834,Retained,53,1,3,1,2730,1630
5805,Retained,52,1,3,1,3821,880
5800,Retained,62,1,3,1,0,0
1150,Retained,63,0,2,1,560,560
1218,Retained,63,0,2,1,79,0
1212,Retained,66,0,2,1,788,788
1204,Retained,61,1,2,1,600,600
1219,Retained,73,0,2,1,1937,825
1140,Retained,77,0,2,1,1676,1676
1164,Retained,67,1,2,1,2484,1930
1221,Retained,54,0,2,1,133,0
1187,Retained,50,0,2,1,4088,4088
1207,Retained,59,0,2,1,0,0
1189,Retained,81,1,2,2,1736,788
5798,Retained,53,0,3,1,3490,0
1208,Retained,57,0,2,2,1576,788
5802,Retained,51,1,3,1,3280,880
5799,Retained,59,1,3,1,2960,1200
1136,Retained,70,1,2,1,788,0
1181,Retained,52,0,2,1,1251,0
1200,Retained,68,0,2,1,788,788
1153,Retained,56,0,2,1,1335,0
1176,Retained,75,1,2,1,2476,788
1199,Retained,61,1,2,1,948,838
1196,Retained,81,1,2,1,788,788
1209,Retained,63,1,2,1,1576,788
9137,Retained,58,1,5,1,1800,400
9141,Retained,52,1,5,1,2880,0
1138,Retained,58,1,2,1,788,0
1143,Retained,68,0,2,1,788,788
1175,Retained,68,0,2,1,788,788
1161,Retained,55,1,2,1,2824,1182
1183,Retained,55,0,2,1,948,0
1159,Retained,73,1,2,1,788,0
1216,Retained,64,0,2,2,788,788
1146,Retained,75,1,2,2,866,788
1152,Retained,61,1,2,2,1676,888
1172,Retained,65,0,2,2,1100,1100
1163,Retained,63,0,2,2,464,0
1211,Retained,55,1,2,2,0,0
1148,Retained,52,1,2,2,155,0
1186,Retained,62,0,2,2,1736,788
1169,Retained,59,1,2,2,1034,600
9145,Retained,53,0,5,1,2640,0
1171,Retained,56,0,2,2,394,0
1182,Retained,57,0,2,2,788,788
9133,Retained,52,0,5,1,1760,880
6863,Retained,54,0,3,1,2300,1500
6851,Retained,63,1,3,1,24500,14000
6860,Retained,52,0,3,1,11900,1900
6856,Retained,54,0,3,1,9000,9000
6857,Retained,59,1,3,1,9800,5000
6853,Retained,52,1,3,1,10800,5000
1174,Retained,83,0,2,2,1036,788
1144,Retained,60,0,2,2,2948,810
1156,Retained,61,1,2,2,788,788
1177,Retained,51,0,2,2,788,0
1188,Retained,67,0,2,2,788,788
1151,Retained,90,1,2,2,1875,1575
1223,Retained,63,1,2,2,390,390
1214,Retained,51,0,2,2,865,0
1184,Retained,56,1,2,2,865,788
1194,Retained,65,0,2,2,1626,788
1231,Retained,59,1,2,2,4062,0
1137,Retained,57,1,2,2,1707,919
1232,Retained,74,0,2,2,2948,788
1179,Retained,59,0,2,2,3546,788
1173,Retained,85,1,2,2,2076,788
1168,Retained,55,1,2,2,1054,300
1225,Retained,50,1,2,2,1217,480
1191,Retained,72,0,2,2,788,788
1198,Retained,64,0,2,2,780,780
1235,Retained,96,0,2,2,1886,788
1201,Retained,53,0,2,2,1100,788
1139,Retained,68,0,2,2,788,788
1135,Retained,59,1,2,2,1580,1400
9058,Retained,57,1,5,1,4181,3000
9062,Retained,52,0,5,1,2970,0
1185,Retained,75,0,2,2,2076,788
1160,Retained,52,0,2,2,15788,0
6578,Retained,55,1,3,1,1542,0
6585,Retained,55,1,3,1,2300,2000
6588,Retained,50,1,3,1,4500,2100
1134,Retained,71,1,2,1,770,770
1142,Retained,79,1,2,1,1560,780
1157,Retained,70,1,2,1,2176,1288
1203,Retained,60,0,2,1,1988,0
1167,Retained,71,1,2,1,1568,780
1229,Retained,75,1,2,1,898,788
1213,Retained,55,1,2,1,412,300
1192,Retained,62,1,2,1,1911,1123
1217,Retained,58,1,2,1,2364,788
1006,Retained,54,1,2,1,1980,0
9136,Retained,58,1,5,1,5861,1680
1158,Retained,79,0,2,1,2364,788
1162,Retained,53,0,2,1,2176,100
1133,Retained,51,0,2,1,898,0
1190,Retained,64,0,2,1,1568,788
1149,Retained,75,0,2,1,1560,780
2803,Retained,63,0,2,1,2364,788
2808,Retained,67,1,2,1,1576,788
2807,Retained,55,1,2,1,3850,900
2801,Retained,51,0,2,1,1576,0
2802,Retained,57,0,2,1,1182,0
2804,Retained,55,1,2,1,1000,1000
2805,Retained,80,0,2,1,4727,788
2806,Retained,74,1,2,1,2757,788
8878,Retained,56,1,5,1,1065,1065
8866,Retained,54,1,5,1,1680,880
8936,Retained,58,1,5,1,2960,880
2799,Retained,83,1,2,1,1648,1648
2797,Retained,93,0,2,1,1782,600
2794,Retained,61,0,2,1,2297,0
2798,Retained,91,0,2,1,2400,1600
2800,Retained,83,0,2,1,3100,1600
2795,Retained,74,0,2,1,1894,1500
2796,Retained,58,1,2,1,1235,800
2790,Retained,64,0,2,1,1150,0
2791,Retained,74,1,2,1,2100,800
2793,Retained,69,1,2,1,15000,12000
2792,Retained,86,1,2,1,1800,800
5607,Retained,68,1,3,1,2500,2500
6579,Retained,52,0,3,1,6700,1000
6583,Retained,64,1,3,1,1431,0
6586,Retained,59,1,3,1,10432,9132
7138,Retained,54,0,3,1,4044,394
7135,Retained,51,0,3,1,0,0
2788,Retained,65,0,2,1,1188,788
2782,Retained,58,0,2,1,2376,2376
2784,Retained,61,1,2,1,11000,0
2787,Retained,54,1,2,1,3757,1000
2783,Retained,57,0,2,1,2300,800
2786,Retained,77,0,2,1,1624,824
2789,Retained,92,0,2,1,2500,1600
2785,Retained,64,0,2,1,2000,0
9173,Retained,52,1,5,1,2100,0
9176,Retained,54,0,5,1,600,600
9076,Retained,71,1,5,1,4860,880
2776,Retained,70,0,2,1,2776,788
2770,Retained,70,0,2,1,6288,1200
2772,Retained,60,0,2,1,5288,2988
2779,Retained,55,1,2,1,2376,800
2780,Retained,60,0,2,1,11500,5200
2775,Retained,62,0,2,1,1969,0
2771,Retained,91,1,2,1,1576,788
2778,Retained,55,0,2,1,3958,788
2781,Retained,57,1,2,1,4788,2000
2774,Retained,69,0,2,1,988,988
2773,Retained,67,1,2,1,10788,5000
2777,Retained,59,0,2,1,2100,0
2769,Retained,67,0,2,1,4788,1788
2717,Retained,59,1,2,1,2640,880
2711,Retained,54,0,2,1,2154,880
2714,Retained,50,0,2,1,0,0
5938,Retained,61,0,3,1,2747,600
5939,Retained,50,1,3,1,2200,1500
5930,Retained,65,0,3,1,3545,788
5935,Retained,75,0,3,1,2400,1400
5931,Retained,70,1,3,1,2788,2000
5943,Retained,56,0,3,1,5009,0
5942,Retained,80,0,3,1,5009,1858
5926,Retained,52,0,3,1,2297,800
5925,Retained,63,0,3,1,5664,2338
5941,Retained,52,0,3,1,2788,2788
5934,Retained,63,0,3,1,2073,1173
5932,Retained,80,0,3,1,3788,788
5927,Retained,80,0,3,1,1200,1200
5928,Retained,50,0,3,1,2419,800
7613,Retained,70,1,4,1,1760,880
7781,Retained,61,1,4,1,3140,1140
5929,Retained,69,0,3,1,15361,3400
5933,Retained,63,0,3,1,5664,788
5937,Retained,57,1,3,1,2788,0
6953,Retained,53,1,3,1,3800,2000
6944,Retained,53,1,3,1,2260,1000
5948,Retained,62,0,3,1,400,0
5946,Retained,81,0,3,1,3063,700
5945,Retained,51,0,3,1,1500,800
5949,Retained,53,0,3,1,923,0
5951,Retained,70,0,3,1,788,788
5944,Retained,55,0,3,1,504,300
5947,Retained,84,0,3,1,1500,1500
5950,Retained,68,0,3,1,9900,3000
5954,Retained,81,0,3,1,15500,1200
5953,Retained,66,0,3,1,2600,2600
5955,Retained,73,1,3,1,24898,24898
849,Retained,52,0,2,1,1600,0
6646,Retained,53,0,3,1,2200,1200
6640,Retained,61,1,3,1,3560,600
6641,Retained,54,1,3,1,0,0
2692,Retained,68,1,2,1,880,880
2687,Retained,56,0,2,1,1800,0
2693,Retained,54,1,2,1,5380,2500
5990,Retained,60,1,3,1,1000,1000
5997,Retained,53,1,3,1,5300,2500
5987,Retained,62,0,3,1,16300,6300
5993,Retained,52,0,3,1,13500,0
5988,Retained,74,1,3,1,18000,18000
5986,Retained,53,1,3,1,4079,2279
5983,Retained,78,1,3,1,20000,20000
5985,Retained,67,0,3,1,49425,25000
5992,Retained,80,1,3,1,13500,13000
5989,Retained,82,0,3,1,11696,5000
5994,Retained,61,0,3,1,16547,2757
5995,Retained,76,0,3,1,6000,6000
5991,Retained,65,0,3,1,2363,1181
7837,Retained,66,0,4,1,2360,880
5984,Retained,76,0,3,1,3600,0
5996,Retained,68,1,3,1,16300,10000
6208,Retained,60,0,3,1,2888,788
6202,Retained,67,0,3,1,1969,0
5968,Retained,60,0,3,1,6000,6000
5957,Retained,62,1,3,1,4600,2800
5967,Retained,90,1,3,1,2338,1200
5956,Retained,57,0,3,1,7981,788
5962,Retained,82,1,3,1,2288,1500
5961,Retained,81,0,3,1,17100,7000
5958,Retained,70,0,3,1,11800,11800
5960,Retained,54,1,3,1,11469,6700
5965,Retained,87,0,3,1,0,0
5966,Retained,65,1,3,1,4440,4440
5959,Retained,88,0,3,1,6303,4333
9158,Retained,59,1,5,1,400,400
5964,Retained,67,0,3,1,2338,1138
5963,Retained,69,0,3,1,4440,0
6091,Retained,62,1,3,1,1110,430
6084,Retained,91,0,3,1,5000,3700
5972,Retained,63,0,3,1,5799,860
5981,Retained,90,0,3,1,1969,1969
5969,Retained,56,0,3,1,6188,2100
5970,Retained,56,1,3,1,14000,14000
5980,Retained,74,0,3,1,3000,3000
5982,Retained,60,1,3,1,4055,2715
5974,Retained,60,0,3,1,5798,0
5973,Retained,75,0,3,1,11969,2000
5975,Retained,90,0,3,1,3000,3000
5979,Retained,77,0,3,1,5500,5500
5976,Retained,59,0,3,1,2500,2500
5978,Retained,89,0,3,1,4000,2000
9148,Retained,51,0,5,1,4460,880
9153,Retained,52,1,5,1,2000,2000
5977,Retained,65,0,3,1,5799,3939
5952,Retained,78,0,3,1,15500,14300
5971,Retained,62,0,3,1,4055,1340
6163,Retained,75,0,3,1,2364,788
5936,Retained,66,1,3,1,5664,1138
5999,Retained,84,1,3,1,6500,3000
6004,Retained,67,0,3,1,1576,788
6005,Retained,63,0,3,1,22200,0
6003,Retained,72,0,3,1,4600,4000
6001,Retained,77,0,3,1,4700,4700
6013,Retained,56,1,3,1,0,0
6007,Retained,52,0,3,1,7000,7000
6006,Retained,59,0,3,1,2400,600
6008,Retained,66,0,3,1,12680,12500
6009,Retained,63,0,3,1,0,0
5998,Retained,65,0,3,1,5500,5500
6010,Retained,61,0,3,1,37757,12000
6002,Retained,73,0,3,1,6200,6200
6012,Retained,66,0,3,1,3257,2957
6011,Retained,88,0,3,1,6500,3500
6000,Retained,66,0,3,1,4600,600
6951,Retained,60,1,3,1,890,0
6948,Retained,54,1,3,1,2230,1350
6022,Retained,60,1,3,1,2400,1600
6027,Retained,65,1,3,1,5681,4500
6026,Retained,55,1,3,1,1800,1800
6018,Retained,72,0,3,1,15349,2000
6028,Retained,63,0,3,1,1181,0
6019,Retained,72,1,3,1,14965,7000
6014,Retained,80,0,3,1,25000,3000
6017,Retained,80,0,3,1,31844,15750
6021,Retained,77,0,3,1,47300,37000
6024,Retained,88,0,3,1,5788,5000
6020,Retained,85,0,3,1,3900,3000
6016,Retained,68,0,3,1,63000,23000
6029,Retained,76,0,3,1,6000,6000
8351,Retained,55,1,4,1,880,0
8354,Retained,54,0,4,1,1200,1200
6030,Retained,71,0,3,1,14965,5996
2686,Retained,63,1,2,1,0,0
2684,Retained,59,1,2,1,2380,1500
2688,Retained,53,0,2,1,3500,2500
6263,Retained,57,1,3,1,2181,1181
6015,Retained,61,0,3,1,47300,2100
6052,Retained,52,0,3,1,3800,0
6059,Retained,69,0,3,1,2100,1800
6050,Retained,79,0,3,1,5338,5338
6056,Retained,81,0,3,1,1949,768
6051,Retained,80,0,3,1,4100,2300
6057,Retained,71,1,3,1,3200,3200
6047,Retained,59,0,3,1,2700,2000
6049,Retained,78,0,3,1,0,0
6054,Retained,67,0,3,1,3080,2300
6048,Retained,70,0,3,1,0,0
6045,Retained,81,0,3,1,6345,788
6046,Retained,61,0,3,1,3350,150
6060,Retained,70,0,3,1,1576,788
7816,Retained,62,1,4,1,2480,880
9157,Retained,59,1,5,1,1768,0
6055,Retained,76,1,3,1,0,0
6058,Retained,61,1,3,1,3800,600
6053,Retained,55,0,3,1,3080,780
6069,Retained,62,0,3,1,19500,8000
6039,Retained,68,0,3,1,9000,9000
6043,Retained,90,1,3,1,10000,10000
6032,Retained,77,0,3,1,6182,5000
6033,Retained,87,1,3,1,2400,2400
6035,Retained,91,0,3,1,13000,13000
6041,Retained,57,1,3,1,2100,1800
6038,Retained,57,0,3,1,10000,10000
6042,Retained,60,1,3,1,31000,27000
6034,Retained,62,1,3,1,22000,13000
6037,Retained,81,0,3,1,19000,13000
6040,Retained,71,0,3,1,5800,5200
6036,Retained,62,1,3,1,3720,3000
6044,Retained,70,1,3,1,15000,15000
6031,Retained,87,0,3,1,11561,11561
278,Retained,50,0,1,1,5028,0
286,Retained,58,0,1,1,2060,880
6128,Retained,87,0,3,1,4089,789
6114,Retained,61,0,3,1,5500,2800
6127,Retained,61,0,3,1,0,0
6118,Retained,52,0,3,1,1277,1200
6115,Retained,85,1,3,1,2200,2200
6117,Retained,58,1,3,1,7376,3800
6124,Retained,80,1,3,1,6880,3880
6125,Retained,56,0,3,1,2400,2400
6121,Retained,70,0,3,1,2788,788
6116,Retained,68,1,3,1,6516,1788
6112,Retained,76,0,3,1,0,0
6119,Retained,62,0,3,1,1500,0
6122,Retained,72,0,3,1,1840,1840
6123,Retained,99,0,3,1,6516,3940
6131,Retained,60,0,3,1,3969,1969
6129,Retained,86,0,3,1,5500,1100
6120,Retained,80,0,3,1,7376,0
2694,Retained,64,1,2,1,1952,880
9026,Retained,53,0,5,1,4300,300
8979,Retained,50,0,5,1,2130,930
8988,Retained,54,0,5,1,4400,1800
8881,Retained,60,1,5,1,2480,1200
9022,Retained,67,1,5,1,3980,3580
6154,Retained,70,0,3,1,4670,1870
6158,Retained,62,0,3,1,4250,3050
6157,Retained,83,1,3,1,1325,1325
6151,Retained,76,0,3,1,780,780
6162,Retained,63,0,3,1,3600,1200
6159,Retained,60,0,3,1,2288,788
6156,Retained,79,0,3,1,2300,2300
6150,Retained,75,0,3,1,1288,1288
6155,Retained,66,0,3,1,4000,2800
6161,Retained,58,0,3,1,2376,1588
6152,Retained,59,1,3,1,3500,2000
6153,Retained,81,1,3,1,2000,2000
6160,Retained,74,0,3,1,1288,1288
8345,Retained,51,1,4,1,5000,0
6165,Retained,73,1,3,1,5382,2682
6132,Retained,52,0,3,1,4000,4000
6102,Retained,64,1,3,1,1300,1300
6146,Retained,85,1,3,1,4669,1969
6177,Retained,87,1,3,1,1400,1400
6178,Retained,72,0,3,1,1786,1786
6169,Retained,62,0,3,1,1428,1428
6166,Retained,55,1,3,1,4500,4500
6168,Retained,56,1,3,1,2000,2000
6175,Retained,69,0,3,1,2364,788
6176,Retained,50,0,3,1,11052,1500
6164,Retained,80,0,3,1,2588,2588
6172,Retained,70,0,3,1,5382,1500
6170,Retained,84,1,3,1,1000,1000
6171,Retained,70,0,3,1,5499,5000
6174,Retained,66,0,3,1,1300,1300
6167,Retained,53,0,3,1,0,0
8335,Retained,56,1,4,1,2580,1700
4750,Retained,59,1,3,1,3800,1500
7739,Retained,63,1,4,1,3380,2500
7593,Retained,62,1,4,1,1680,880
6192,Retained,64,0,3,1,2388,1088
6181,Retained,80,0,3,1,788,788
6190,Retained,64,0,3,1,3000,3000
6182,Retained,60,0,3,1,2900,0
6183,Retained,62,0,3,1,6000,0
6189,Retained,85,0,3,1,7000,7000
6179,Retained,55,0,3,1,1338,550
6185,Retained,53,0,3,1,2620,0
6193,Retained,58,0,3,1,4688,400
6184,Retained,53,0,3,1,3202,902
6191,Retained,73,1,3,1,8000,4000
6188,Retained,59,1,3,1,8000,8000
6180,Retained,63,0,3,1,4357,0
6186,Retained,78,0,3,1,1488,788
8334,Retained,55,1,4,1,1950,1950
8337,Retained,59,1,4,1,3969,2000
6187,Retained,68,1,3,1,4357,1600
6173,Retained,51,0,3,1,4500,0
6101,Retained,51,0,3,1,360,360
6144,Retained,66,1,3,1,4669,1200
6194,Retained,51,0,3,1,1200,0
6197,Retained,61,1,3,1,1700,1700
6212,Retained,50,0,3,1,3700,1700
6203,Retained,78,1,3,1,3050,1850
6211,Retained,72,1,3,1,3788,3000
6205,Retained,51,0,3,1,2988,400
6200,Retained,68,1,3,1,1969,788
6207,Retained,62,1,3,1,4000,2000
6206,Retained,63,1,3,1,2888,2100
6213,Retained,55,0,3,1,3688,0
3527,Retained,54,1,3,1,1480,600
6199,Retained,71,0,3,1,6788,788
6198,Retained,62,0,3,1,4800,0
6210,Retained,76,0,3,1,3050,0
6196,Retained,63,1,3,1,3700,2000
6209,Retained,56,0,3,1,1200,0
6201,Retained,71,1,3,1,4800,4000
6204,Retained,78,0,3,1,3788,788
6310,Retained,84,1,3,1,4276,788
6304,Retained,64,1,3,1,13820,3420
6309,Retained,63,1,3,1,6200,3200
6306,Retained,51,1,3,1,1000,0
6305,Retained,75,0,3,1,0,0
6295,Retained,66,1,3,1,18000,13000
6303,Retained,68,1,3,1,18524,16000
6298,Retained,66,1,3,1,4700,3200
6293,Retained,58,0,3,1,13400,3700
6297,Retained,66,0,3,1,7469,788
6299,Retained,65,0,3,1,4076,1576
6302,Retained,65,0,3,1,2800,2800
6301,Retained,57,0,3,1,14200,13000
6296,Retained,70,1,3,1,2800,2100
6300,Retained,65,0,3,1,18000,5000
6308,Retained,57,0,3,1,6200,3000
6307,Retained,62,1,3,1,4276,0
6294,Retained,75,0,3,1,4276,788
6078,Retained,74,0,3,1,0,0
6070,Retained,60,1,3,1,0,0
6071,Retained,71,0,3,1,10999,8000
6076,Retained,81,0,3,1,2300,2300
6064,Retained,62,0,3,1,12650,12650
6062,Retained,63,1,3,1,8800,8800
6067,Retained,65,0,3,1,4716,2816
6068,Retained,50,0,3,1,13200,2000
6065,Retained,82,0,3,1,22363,20000
6061,Retained,71,0,3,1,38000,19000
6074,Retained,65,0,3,1,14000,9200
6072,Retained,57,0,3,1,13200,1200
9144,Retained,55,1,5,1,800,300
9140,Retained,59,1,5,1,1500,1500
6066,Retained,67,1,3,1,38000,19000
6063,Retained,68,1,3,1,14000,4800
6077,Retained,56,0,3,1,0,0
6073,Retained,59,1,3,1,19500,10000
6075,Retained,66,0,3,1,14000,6000
6097,Retained,52,0,3,1,788,788
6099,Retained,66,1,3,1,1488,1088
6098,Retained,71,0,3,1,788,788
6107,Retained,60,0,3,1,1300,0
6103,Retained,62,1,3,1,50,50
6110,Retained,61,1,3,1,360,0
6100,Retained,73,0,3,1,1988,788
6105,Retained,75,1,3,1,1530,780
6096,Retained,84,0,3,1,2580,880
6108,Retained,62,0,3,1,1500,250
6111,Retained,58,0,3,1,1150,1000
6106,Retained,60,1,3,1,1800,1800
6104,Retained,65,0,3,1,1530,600
7139,Retained,63,1,3,1,1280,880
7133,Retained,51,1,3,1,4047,4000
6142,Retained,71,0,3,1,4570,0
6147,Retained,58,0,3,1,2000,2000
6139,Retained,59,0,3,1,4669,300
6140,Retained,70,1,3,1,788,788
6138,Retained,53,1,3,1,1052,1052
6134,Retained,64,0,3,1,5087,1970
6133,Retained,54,0,3,1,3588,788
6145,Retained,79,1,3,1,1988,1200
6137,Retained,62,0,3,1,1888,0
6143,Retained,55,1,3,1,4000,0
6136,Retained,58,0,3,1,5788,0
6135,Retained,64,0,3,1,4011,1730
6141,Retained,85,0,3,1,788,0
8941,Retained,63,1,5,1,4400,1320
8858,Retained,61,1,5,1,1810,910
6149,Retained,57,0,3,1,1988,788
5783,Retained,53,1,3,1,4760,1800
5775,Retained,52,1,3,1,6000,6000
5780,Retained,57,1,3,1,4400,2200
6082,Retained,63,1,3,1,8908,0
6092,Retained,50,1,3,1,11405,3500
6095,Retained,65,0,3,1,4000,3000
6086,Retained,73,0,3,1,3080,1480
6094,Retained,65,0,3,1,5000,1300
6089,Retained,68,1,3,1,9188,8000
6081,Retained,76,1,3,1,3200,3200
6087,Retained,69,0,3,1,11500,1500
6085,Retained,87,0,3,1,1288,1288
6088,Retained,71,0,3,1,3939,1181
6080,Retained,57,0,3,1,2000,2000
6090,Retained,55,0,3,1,7000,2000
6083,Retained,64,0,3,1,6550,2850
2689,Retained,58,1,2,1,2177,2072
6093,Retained,75,0,3,1,11405,6500
2691,Retained,55,0,2,1,0,0
2690,Retained,58,0,2,1,700,300
6079,Retained,61,0,3,1,8908,1969
6278,Retained,65,0,3,1,0,0
6287,Retained,60,1,3,1,3146,2358
6281,Retained,59,1,3,1,7590,3290
6279,Retained,50,1,3,1,3100,2100
6285,Retained,67,1,3,1,26000,25000
6290,Retained,74,0,3,1,10788,10000
6292,Retained,69,0,3,1,11000,6000
6288,Retained,74,1,3,1,6000,3000
6283,Retained,74,0,3,1,0,0
6286,Retained,50,1,3,1,1950,2100
